task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
mbpp_136,mbpp,fail,0,,0,,0,2.000,1.000,84.962,15.510,1.000,15.510,0.000,0.000,0.000,0.064,9.079,12.698,1.904,18.033,15.000,4.000,57.109,242.499,3.864,936.929,4.000,0.000,0.000,25
mbpp_137,mbpp,fail,0,,0,,0,2.000,3.000,84.693,15.510,1.000,15.510,0.000,0.000,2.000,16.909,29.928,40.000,11.722,59.459,10.000,3.000,67.760,27.000,1.800,48.600,4.000,0.000,2.000,29
mbpp_138,mbpp,fail,0,,0,,0,4.000,,,,,,,0.000,,51.030,54.142,62.500,30.889,,5.000,2.000,76.147,15.510,1.000,15.510,2.000,0.000,0.000,31
mbpp_139,mbpp,fail,0,,0,,0,2.000,1.000,85.289,13.932,0.500,6.966,0.000,0.000,0.000,28.920,56.407,50.000,19.374,77.419,3.000,1.000,81.447,13.932,0.500,6.966,0.000,0.000,0.000,29
mbpp_140,mbpp,fail,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,9.007,29.655,30.000,5.809,32.353,9.000,4.000,71.190,11.610,1.000,11.610,6.000,0.000,3.000,23
mbpp_141,mbpp,pass,0,,0,,0,9.000,3.000,63.147,69.738,8.750,610.211,3.000,0.000,3.000,22.693,33.446,44.706,25.476,79.227,8.000,2.000,63.840,76.107,4.000,304.430,1.000,0.000,3.000,89
mbpp_142,mbpp,pass,0,,0,,0,2.000,4.000,83.075,25.266,1.200,30.319,1.000,0.000,2.000,16.681,31.635,30.435,25.466,68.966,3.000,2.000,82.321,10.000,0.500,5.000,0.000,0.000,2.000,37
mbpp_143,mbpp,fail,0,,0,,0,2.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,34.178,52.769,41.379,23.462,51.163,5.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,2.000,26
mbpp_144,mbpp,fail,0,,0,,0,2.000,2.000,81.867,11.610,1.000,11.610,0.000,0.000,4.000,22.793,37.252,43.478,11.828,46.729,5.000,2.000,70.551,97.672,2.909,284.137,1.000,0.000,1.000,33
mbpp_145,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,8.839,25.971,42.857,4.679,36.145,7.000,2.000,76.555,4.755,0.500,2.377,1.000,0.000,3.000,22
mbpp_146,mbpp,fail,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,27.665,47.697,42.857,16.830,63.636,3.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,3.000,22
mbpp_147,mbpp,fail,0,,0,,0,3.000,2.000,75.022,45.000,1.667,75.000,2.000,0.000,3.000,15.279,28.738,40.476,13.182,49.735,8.000,4.000,64.716,140.872,4.800,676.186,7.000,0.000,1.000,63
mbpp_148,mbpp,fail,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,4.000,5.823,23.418,24.324,11.401,44.118,14.000,5.000,59.752,131.770,4.000,527.078,2.000,0.000,2.000,40
mbpp_149,mbpp,fail,0,,0,,0,6.000,3.000,69.950,64.529,3.000,193.588,3.000,0.000,2.000,31.471,44.135,63.918,25.935,58.095,11.000,8.000,62.667,85.837,2.917,250.357,10.000,0.000,2.000,73
mbpp_150,mbpp,fail,0,,0,,0,4.000,,,,,,,0.000,,29.512,36.840,58.537,17.393,,6.000,4.000,68.608,96.000,4.800,460.800,3.000,0.000,0.000,33
mbpp_151,mbpp,fail,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,1.000,14.212,35.798,35.294,17.909,51.613,6.000,3.000,72.734,27.000,1.800,48.600,1.000,0.000,1.000,25
mbpp_152,mbpp,pass,0,,0,,0,20.000,6.000,55.213,100.078,3.077,307.933,7.000,0.000,5.000,21.957,39.755,19.355,26.536,33.803,22.000,8.000,53.612,155.115,4.053,628.622,11.000,0.000,5.000,144
mbpp_153,mbpp,pass,0,,0,,0,4.000,1.000,72.982,92.000,3.409,313.636,0.000,0.000,0.000,34.794,45.979,61.538,34.309,74.000,3.000,1.000,75.334,104.000,2.833,294.667,0.000,0.000,0.000,49
mbpp_154,mbpp,pass,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,21.465,46.338,38.462,30.086,82.927,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,23
mbpp_155,mbpp,fail,0,,0,,0,2.000,1.000,85.289,13.932,1.333,18.575,0.000,0.000,0.000,8.808,32.049,39.024,6.926,28.205,8.000,3.000,63.837,98.099,7.111,697.594,3.000,0.000,0.000,22
mbpp_156,mbpp,fail,0,,0,,1,1.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,10.021,25.155,41.176,11.000,66.667,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,23
mbpp_157,mbpp,fail,0,,0,,0,2.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,30.224,34.764,38.889,26.422,74.286,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,30
mbpp_158,mbpp,fail,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,6.479,23.186,36.735,6.713,24.490,9.000,3.000,65.389,81.749,3.545,289.838,4.000,0.000,3.000,25
mbpp_159,mbpp,fail,0,,0,,0,2.000,4.000,83.652,20.897,0.750,15.673,6.000,0.000,0.000,2.523,29.221,33.628,9.320,33.673,22.000,16.000,51.128,309.134,3.231,998.741,16.000,0.000,0.000,66
mbpp_160,mbpp,fail,0,,0,,0,7.000,2.000,71.475,25.266,2.250,56.849,2.000,0.000,0.000,18.410,37.580,51.724,18.130,44.828,9.000,3.000,65.155,127.438,5.833,743.387,3.000,0.000,1.000,60
mbpp_161,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,0.000,39.949,62.316,64.706,47.816,84.444,3.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,0.000,30
mbpp_162,mbpp,pass,0,,0,,0,2.000,1.000,91.191,2.000,0.500,1.000,0.000,0.000,2.000,28.463,41.839,61.538,11.426,52.381,5.000,2.000,74.663,25.266,2.250,56.849,3.000,0.000,1.000,22
mbpp_163,mbpp,fail,0,,0,,0,2.000,1.000,83.109,28.529,1.500,42.794,0.000,0.000,0.000,11.821,30.131,46.667,10.556,61.818,4.000,1.000,74.615,53.774,1.667,89.624,0.000,0.000,1.000,20
mbpp_164,mbpp,fail,0,,0,,0,2.000,5.000,79.620,75.284,2.333,175.663,0.000,0.000,2.000,10.166,24.621,32.353,13.271,25.000,11.000,4.000,62.576,110.361,4.909,541.775,3.000,0.000,2.000,59
mbpp_165,mbpp,pass,0,,0,,0,2.000,3.000,84.693,15.510,1.000,15.510,0.000,0.000,4.000,14.811,30.616,43.636,14.191,50.000,7.000,4.000,69.554,70.324,2.182,153.434,4.000,0.000,3.000,37
mbpp_166,mbpp,pass,0,,0,,0,2.000,3.000,81.591,43.020,2.000,86.039,0.000,0.000,2.000,45.891,50.630,62.069,22.723,57.658,7.000,4.000,68.813,55.507,2.222,123.348,6.000,0.000,1.000,42
mbpp_167,mbpp,fail,0,,0,,0,2.000,1.000,85.289,13.932,1.333,18.575,0.000,0.000,1.000,21.992,36.808,46.154,8.346,33.846,8.000,4.000,66.083,89.858,8.571,770.216,3.000,0.000,0.000,28
