task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
mbpp_411,mbpp,pass,0,,0,,0,15.000,5.000,62.867,18.095,1.000,18.095,3.000,53.333,10.000,3.519,15.383,8.889,36.922,30.435,3.000,3.000,84.447,4.755,0.500,2.377,1.000,0.000,3.000,717
mbpp_106,mbpp,pass,0,,0,,0,11.000,5.000,54.670,43.185,1.714,74.032,4.000,54.545,5.000,5.402,20.761,11.111,31.080,26.016,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,602
mbpp_439,mbpp,pass,0,,0,,0,19.000,9.000,66.250,70.324,2.750,193.391,8.000,63.158,10.000,2.200,8.494,4.301,27.747,16.575,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,844
HumanEval_154,humaneval,pass,0,,0,,0,15.000,8.000,74.262,91.738,3.500,321.084,8.000,40.000,4.000,19.122,39.178,34.091,25.004,38.674,8.000,4.000,91.148,75.284,2.333,175.663,6.000,0.000,2.000,597
mbpp_103,mbpp,pass,0,,0,,0,22.000,14.000,57.126,307.160,8.182,2513.129,19.000,45.455,6.000,6.352,20.916,13.861,34.505,32.198,6.000,4.000,67.248,150.117,6.000,900.704,4.000,0.000,1.000,977
mbpp_275,mbpp,fail,0,,0,,0,34.000,17.000,72.804,235.000,6.818,1602.273,20.000,29.412,6.000,2.395,10.812,8.219,19.880,21.622,10.000,4.000,63.010,123.190,5.250,646.747,4.000,0.000,1.000,1039
mbpp_90,mbpp,pass,0,,0,,0,13.000,6.000,63.019,18.095,1.000,18.095,5.000,53.846,7.000,2.061,12.512,9.565,22.206,41.135,6.000,3.000,77.881,4.755,0.500,2.377,3.000,0.000,1.000,527
mbpp_128,mbpp,pass,0,,0,,0,12.000,8.000,54.018,53.774,2.250,120.992,5.000,33.333,7.000,4.385,16.060,11.765,32.196,39.506,7.000,3.000,76.420,4.755,0.500,2.377,3.000,0.000,3.000,533
HumanEval_160,humaneval,pass,1,magic_number,1,magic_number,0,36.000,16.000,76.601,150.414,3.684,554.157,19.000,33.333,9.000,7.228,27.263,12.174,46.326,28.840,5.000,2.000,50.101,13.932,0.500,6.966,1.000,0.000,3.000,1095
HumanEval_124,humaneval,pass,1,magic_number,1,magic_number,0,34.000,20.000,74.885,339.716,5.727,1945.646,18.000,26.471,6.000,26.753,57.297,50.467,43.083,46.073,16.000,13.000,81.731,264.972,4.500,1192.374,12.000,0.000,3.000,843
HumanEval_69,humaneval,pass,0,,0,,0,20.000,12.000,83.005,141.013,5.938,837.266,14.000,25.000,7.000,3.020,18.186,15.385,24.493,40.000,9.000,4.000,89.758,48.432,2.571,124.540,4.000,0.000,3.000,574
mbpp_186,mbpp,pass,0,,0,,0,21.000,11.000,67.877,49.829,1.125,56.058,12.000,38.095,9.000,4.357,21.678,10.615,40.062,27.368,7.000,3.000,100.000,0.000,0.000,0.000,4.000,0.000,1.000,864
HumanEval_42,humaneval,pass,0,,0,,0,21.000,8.000,78.289,59.207,3.125,185.022,10.000,33.333,7.000,0.655,6.389,7.843,22.852,10.843,2.000,2.000,71.933,4.755,0.500,2.377,0.000,0.000,0.000,754
mbpp_113,mbpp,pass,0,,0,,0,15.000,6.000,60.213,43.185,1.714,74.032,6.000,40.000,4.000,5.337,23.528,13.278,21.440,55.682,12.000,7.000,64.224,53.774,1.667,89.624,5.000,0.000,4.000,546
mbpp_365,mbpp,pass,0,,0,,0,8.000,4.000,62.728,24.000,1.500,36.000,3.000,50.000,5.000,4.506,16.742,13.415,20.246,36.782,6.000,2.000,72.734,27.000,1.800,48.600,1.000,0.000,0.000,341
HumanEval_90,humaneval,pass,1,magic_number,1,magic_number,0,13.000,8.000,82.653,74.231,2.182,161.958,8.000,53.846,4.000,14.238,38.140,29.851,40.059,36.508,3.000,2.000,69.208,4.755,0.500,2.377,1.000,0.000,3.000,451
mbpp_147,mbpp,fail,0,,0,,0,43.000,20.000,64.681,568.927,9.306,5294.181,41.000,20.930,10.000,5.527,14.445,11.850,24.802,25.753,8.000,4.000,64.716,140.872,4.800,676.186,7.000,0.000,1.000,1540
mbpp_134,mbpp,fail,0,,0,,0,22.000,16.000,54.048,297.619,7.125,2120.537,15.000,45.455,5.000,3.144,12.204,7.589,29.845,29.008,10.000,4.000,66.441,39.863,1.714,68.337,5.000,0.000,1.000,1742
HumanEval_93,humaneval,fail,0,,0,,0,25.000,9.000,78.779,185.441,4.375,811.303,14.000,44.000,12.000,5.842,30.895,12.000,18.752,31.179,5.000,4.000,72.151,15.510,1.000,15.510,1.000,0.000,5.000,710
mbpp_473,mbpp,pass,1,magic_number,1,magic_number,0,15.000,11.000,75.851,89.924,2.000,179.848,13.000,33.333,7.000,6.108,27.697,14.583,28.735,36.190,3.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,3.000,706
mbpp_238,mbpp,pass,0,,0,,0,8.000,3.000,42.228,50.189,3.214,161.323,2.000,50.000,4.000,4.884,20.651,11.696,41.054,54.348,3.000,1.000,79.435,27.000,1.800,48.600,0.000,0.000,2.000,433
HumanEval_147,humaneval,pass,1,magic_number,1,magic_number,0,18.000,7.000,70.178,223.480,5.425,1212.377,5.000,61.111,5.000,16.894,26.771,25.850,23.689,45.485,9.000,6.000,82.155,144.946,3.438,498.254,10.000,0.000,2.000,851
mbpp_375,mbpp,fail,0,,0,,0,17.000,10.000,60.773,158.325,7.071,1119.582,9.000,35.294,5.000,2.949,9.037,10.997,32.292,23.894,4.000,2.000,73.926,64.529,4.286,276.554,1.000,0.000,0.000,716
mbpp_169,mbpp,pass,0,,0,,0,17.000,7.000,55.223,74.009,4.062,300.661,6.000,35.294,5.000,4.130,13.574,12.364,23.737,54.359,10.000,3.000,66.718,38.039,2.000,76.078,2.000,0.000,1.000,702
mbpp_372,mbpp,pass,0,,0,,0,21.000,11.000,66.108,76.000,2.727,207.273,11.000,33.333,10.000,2.546,16.678,6.707,40.665,36.279,5.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,843
mbpp_429,mbpp,pass,0,,0,,0,25.000,11.000,79.643,95.908,2.692,258.215,11.000,28.000,8.000,1.386,12.295,4.444,35.998,27.344,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,2.000,948
mbpp_341,mbpp,pass,0,,0,,0,16.000,5.000,67.611,24.000,1.500,36.000,4.000,31.250,7.000,2.040,11.127,6.130,24.185,29.412,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,674
mbpp_277,mbpp,pass,0,,0,,0,16.000,9.000,66.331,70.324,2.000,140.648,10.000,31.250,5.000,3.399,18.201,12.186,29.651,30.688,3.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,1.000,715
mbpp_251,mbpp,pass,0,,0,,0,10.000,4.000,75.420,11.610,1.000,11.610,3.000,30.000,5.000,3.249,23.644,13.580,25.168,36.000,3.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,389
mbpp_46,mbpp,pass,0,,0,,0,17.000,7.000,85.690,31.699,1.500,47.549,8.000,35.294,6.000,2.696,17.437,8.491,39.741,30.303,5.000,2.000,79.742,4.755,0.500,2.377,2.000,0.000,2.000,493
mbpp_461,mbpp,fail,0,,0,,0,10.000,5.000,61.151,24.000,1.500,36.000,5.000,30.000,5.000,5.989,24.004,18.065,28.115,44.643,5.000,4.000,71.048,43.020,2.000,86.039,4.000,0.000,2.000,345
mbpp_190,mbpp,fail,0,,0,,0,17.000,8.000,48.872,171.895,4.412,758.362,8.000,52.941,5.000,3.324,10.373,6.388,39.666,25.743,2.000,1.000,81.290,51.891,1.111,57.657,0.000,0.000,0.000,997
HumanEval_106,humaneval,fail,0,,0,,0,20.000,7.000,83.526,89.858,5.000,449.292,8.000,35.000,6.000,19.216,30.365,25.000,33.006,45.070,12.000,5.000,88.532,105.486,3.273,345.227,10.000,0.000,1.000,549
